CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
806,2,0,34,6,0.0,2,0,0,100809.99,0
603,2,0,31,1,129743.75,1,1,0,109145.2,0
684,0,0,32,3,102630.13,2,1,1,127433.47,0
558,0,0,41,2,124227.14,1,1,1,111184.67,0
695,2,1,23,1,0.0,2,1,1,141756.32,0
789,2,0,31,4,175477.15,1,1,1,172832.9,0
597,2,1,29,1,132144.35,1,1,0,158086.33,0
405,0,0,31,5,133299.67,2,1,1,72950.14,0
658,2,0,39,7,0.0,2,1,0,48378.4,0
633,2,0,35,10,0.0,2,1,0,65675.47,0
589,2,0,46,9,0.0,2,1,0,170676.67,0
750,0,1,37,1,133199.71,2,1,1,27366.77,0
812,0,0,33,2,127154.14,2,0,1,105383.49,0
539,1,0,39,2,0.0,2,1,1,48189.94,0
670,0,1,42,5,49508.79,3,1,1,100324.01,0
673,2,0,41,5,0.0,1,1,1,65657.29,0
598,1,1,39,5,0.0,2,1,1,83103.46,0
776,1,0,30,6,0.0,2,0,1,63908.86,0
606,1,1,23,10,70417.79,1,0,1,90896.04,0
686,1,0,38,7,111484.88,1,1,1,76076.2,0
850,1,0,38,1,146343.98,1,0,1,103902.11,0
606,0,0,27,2,130274.26,2,1,0,147533.09,0
627,2,1,21,7,98993.02,1,1,1,169156.64,0
850,1,0,36,0,0.0,2,1,0,141242.57,0
850,0,0,32,9,141827.33,2,1,1,149458.73,0
724,2,1,40,6,110054.45,1,1,1,86950.72,0
579,2,0,28,4,0.0,2,1,1,176925.69,0
727,1,0,28,1,0.0,1,1,0,40357.39,0
669,1,0,22,10,0.0,2,1,0,176163.74,0
774,2,1,32,4,0.0,2,0,0,114899.13,0
639,1,1,27,8,133806.54,2,1,0,6251.3,0
835,2,0,32,8,124993.29,2,1,1,27548.06,0
637,1,1,44,0,157622.58,1,1,1,120454.2,0
589,0,0,48,5,126111.61,1,0,1,133961.19,0
591,2,0,42,9,161651.37,2,1,1,131753.97,0
723,2,1,40,7,142856.95,2,0,0,38019.74,0
733,1,0,35,8,102918.38,1,1,1,45959.86,0
731,2,1,30,5,0.0,2,1,0,189528.72,0
654,2,0,47,10,0.0,2,1,0,170481.98,0
828,2,0,37,4,0.0,2,1,0,94845.45,0
590,1,0,22,7,125265.61,1,1,1,161253.08,0
657,2,0,37,4,82500.28,1,1,1,115260.72,0
516,2,1,47,6,109387.33,1,0,0,121365.45,0
561,2,0,37,1,100443.36,2,0,1,101693.73,0
575,1,0,28,7,0.0,1,1,1,10666.05,0
623,2,1,28,4,0.0,2,1,0,41227.67,0
642,2,1,40,7,0.0,2,1,0,10712.82,0
671,2,1,42,6,0.0,2,1,0,197202.48,0
495,2,1,40,1,140197.71,2,1,0,150720.39,0
850,2,1,28,1,105245.34,1,0,1,74780.13,0
630,2,0,50,8,0.0,2,0,1,79377.45,0
588,2,0,32,1,0.0,2,1,1,8763.87,0
562,0,0,35,3,142296.13,1,0,1,177112.7,0
695,2,0,28,5,171069.39,2,1,1,88689.4,0
589,2,1,39,7,0.0,2,0,0,95985.64,0
607,2,1,31,1,102523.88,1,1,1,166792.71,0
794,2,0,35,6,0.0,2,1,1,68730.91,0
644,0,1,44,8,106022.73,2,0,0,148727.42,0
636,1,1,36,1,0.0,1,1,0,43134.58,0
599,0,0,36,3,128960.21,2,1,1,40318.33,0
507,2,1,35,2,0.0,2,1,0,97633.93,0
682,2,1,48,7,0.0,2,1,0,65069.03,0
714,2,1,24,7,0.0,2,1,0,166335.0,0
696,2,1,25,8,126442.59,1,1,0,121904.44,0
599,1,0,51,0,0.0,1,1,1,175235.99,0
577,2,0,37,2,127261.35,1,1,0,56185.05,0
733,1,1,32,5,0.0,2,1,0,131625.14,0
647,2,1,33,4,0.0,1,1,0,152323.04,0
831,2,1,34,2,0.0,2,0,0,165840.94,0
543,0,0,30,6,73481.05,1,1,1,176692.65,0
679,2,0,34,7,160515.37,1,1,0,121904.14,0
751,2,0,29,1,135536.5,1,1,0,66825.33,0
701,1,0,28,1,103421.32,1,0,1,76304.73,0
698,2,0,33,5,135658.73,2,0,1,39755.0,0
451,2,1,36,2,0.0,2,1,1,180142.42,0
665,2,0,28,8,191402.82,2,1,0,83238.4,0
726,0,0,50,9,94504.35,1,0,1,5078.9,0
549,2,1,46,7,0.0,1,1,1,109057.56,0
803,2,0,33,6,0.0,2,1,0,115676.61,0
663,2,0,43,4,87624.03,2,1,0,149401.33,0
714,2,1,25,4,0.0,2,0,0,82500.84,0
704,2,0,39,5,0.0,1,1,0,6416.92,0
659,0,0,34,9,134464.58,2,1,0,178833.34,0
635,1,0,35,2,113635.16,1,1,0,90883.12,0
530,1,1,36,7,0.0,2,1,0,80619.09,0
661,0,0,41,5,122552.48,2,0,1,120646.4,0
531,1,0,31,2,118899.45,2,0,0,41409.36,0
694,2,1,29,5,99713.87,1,0,0,112317.89,0
731,2,1,36,6,0.0,1,0,0,152128.36,0
556,2,1,36,2,134208.22,1,0,1,177670.57,0
647,0,1,41,1,85906.65,3,1,0,189159.97,0
850,0,0,32,3,137714.25,1,0,1,159403.68,0
573,1,0,33,1,160777.9,1,1,1,149536.15,0
591,2,0,45,5,0.0,2,1,1,155492.87,0
723,2,0,21,4,0.0,2,0,0,24847.02,0
617,2,0,25,1,102585.88,2,1,1,115387.4,0
457,0,0,42,4,126772.57,1,0,1,126106.4,0
787,0,1,38,3,158373.23,1,1,1,28228.35,0
651,2,1,34,9,0.0,2,1,0,138113.71,0
612,0,0,42,5,141927.1,1,1,1,43018.98,0
724,2,1,34,2,0.0,2,1,1,118863.38,0
648,0,0,44,9,111369.79,2,1,1,91947.74,0
569,1,0,35,3,116969.35,1,0,0,94488.82,0
765,0,1,34,8,136729.51,2,0,0,47058.21,0
603,1,0,46,2,0.0,2,1,0,174478.54,0
568,1,0,28,1,127289.28,1,0,0,45611.51,0
573,1,0,38,4,0.0,2,1,1,196517.43,0
771,1,1,41,5,0.0,2,0,1,92914.67,0
763,2,0,35,9,0.0,1,1,1,31372.91,0
410,2,1,35,7,117183.74,1,1,1,109733.73,0
728,2,0,33,8,129907.63,1,0,1,36083.96,0
712,2,0,35,7,124616.23,1,1,1,69320.97,0
680,2,0,31,9,0.0,2,1,0,36145.53,0
721,2,0,35,10,0.0,2,1,0,71594.26,0
620,2,1,42,1,0.0,2,0,1,65565.92,0
774,1,1,36,8,117152.3,1,0,0,101828.39,0
563,2,0,35,3,106250.72,1,0,0,39546.32,0
850,0,1,27,8,111837.78,2,1,1,110805.79,0
681,2,0,47,9,97023.21,1,1,1,2168.13,0
631,2,1,31,8,137687.72,1,1,0,190067.12,0
614,1,1,40,3,113348.5,1,1,1,77789.01,0
704,1,0,24,10,122109.78,1,1,1,127654.37,0
786,2,0,32,2,120452.4,2,0,0,79602.86,0
534,2,1,53,7,0.0,2,1,1,80619.17,0
590,1,0,34,0,65812.35,2,0,1,160346.3,0
597,2,0,33,9,0.0,2,1,0,49374.82,0
667,0,0,32,0,103846.65,1,1,0,20560.69,0
627,2,0,37,2,125190.86,1,0,1,84584.69,0
708,2,1,33,8,0.0,2,0,1,15246.83,0
527,0,1,28,2,123802.98,2,1,1,155846.69,0
592,2,0,37,3,96651.03,1,1,1,3232.82,0
465,2,0,33,8,0.0,2,1,0,177668.55,0
628,2,0,39,6,0.0,2,0,0,134441.6,0
815,2,0,37,1,166115.42,1,1,0,67208.3,0
817,2,1,37,6,81070.34,2,1,0,80985.88,0
717,2,0,35,4,0.0,1,1,1,167573.06,0
641,2,1,53,0,123835.52,2,0,1,160110.65,0
624,2,0,51,10,123401.43,2,1,1,127825.25,0
579,0,0,49,4,169377.31,1,1,1,123535.05,0
698,2,0,38,2,130015.24,1,1,1,41595.3,0
645,2,0,32,4,0.0,2,0,1,97628.08,0
691,2,0,34,8,133936.04,2,1,0,91359.79,0
638,2,0,34,6,114543.27,1,1,1,97755.29,0
705,2,1,31,3,119794.67,1,0,0,182528.44,0
720,2,0,33,9,0.0,2,1,1,142956.48,0
553,1,0,44,4,0.0,1,1,0,10789.3,0
658,2,1,29,8,0.0,2,0,1,130461.09,0
636,1,0,45,3,0.0,2,1,1,159463.8,0
527,0,1,41,10,136733.24,1,1,1,57589.29,0
717,0,1,28,9,82498.14,2,0,0,40437.67,0
614,1,0,39,3,151914.93,1,0,0,56459.45,0
587,1,0,51,3,83739.32,1,0,1,148798.45,0
710,2,0,38,3,130588.82,1,1,1,154997.64,0
507,2,0,42,6,0.0,2,1,0,34777.23,0
609,0,0,33,6,94126.67,1,0,0,93718.16,0
786,2,0,32,9,0.0,2,1,0,133112.41,0
710,2,0,38,2,0.0,2,1,0,96.27,0
779,1,0,33,3,0.0,2,1,0,30804.68,0
733,2,1,44,6,168165.84,1,0,1,197193.49,0
583,0,1,26,10,72835.56,2,1,0,96792.15,0
627,2,0,41,3,0.0,2,1,0,132719.8,0
666,0,0,31,3,123212.08,2,1,1,112157.31,0
620,1,0,38,0,0.0,2,1,1,38015.34,0
614,1,1,39,6,0.0,2,1,1,164018.98,0
606,2,0,40,6,119501.88,2,1,0,46774.94,0
700,0,1,39,5,144550.83,2,1,1,189664.43,0
564,2,0,35,4,0.0,1,1,0,158937.55,0
620,1,0,42,9,121490.05,1,1,1,29296.74,0
610,1,0,46,5,91897.8,1,1,0,54394.28,0
609,1,0,39,2,139443.75,2,1,0,9234.06,0
683,0,0,35,5,144961.97,1,0,1,26796.73,0
633,0,0,42,3,126041.02,1,0,1,11796.89,0
676,0,0,28,1,69459.05,2,1,1,128461.29,0
693,2,0,38,7,198338.77,2,1,1,14278.18,0
709,2,0,36,0,0.0,2,1,0,46811.77,0
565,2,0,34,6,0.0,1,1,1,63173.64,0
681,2,0,29,8,0.0,1,1,0,66367.33,0
503,1,1,36,9,0.0,2,1,1,16274.67,0
656,2,0,40,2,0.0,2,1,1,180553.48,0
687,1,1,50,5,0.0,2,1,0,110230.4,0
686,1,0,22,8,0.0,2,0,0,142331.85,0
616,1,0,30,2,0.0,2,1,0,199099.51,0
534,2,0,38,3,0.0,1,0,0,143938.27,0
695,1,1,31,8,0.0,2,0,1,131644.41,0
579,1,1,31,9,0.0,2,1,0,112395.98,0
432,0,0,38,2,135559.8,2,1,1,71856.3,0
816,0,1,25,2,150355.35,2,1,1,35770.84,0
730,2,1,37,1,0.0,2,1,1,124364.63,0
593,2,1,35,6,133489.12,2,1,1,78101.29,0
775,0,0,25,10,60205.2,2,1,0,14073.11,0
539,2,0,38,5,0.0,2,1,0,47388.41,0
576,1,0,19,6,0.0,2,0,0,72306.07,0
688,2,0,40,6,0.0,1,1,1,47886.44,0
608,2,0,33,4,0.0,1,0,1,130474.03,0
670,2,1,42,6,112333.63,1,1,1,65706.86,0
786,2,0,37,7,165896.22,2,1,1,66977.68,0
704,1,1,44,9,153656.85,1,1,0,158742.81,0
796,2,1,50,1,94164.0,1,1,1,189414.74,0
598,1,0,39,1,0.0,2,1,0,159130.32,0
602,2,0,49,0,191808.73,1,0,0,97640.2,0
641,0,0,41,7,104405.54,3,1,0,17384.21,0
518,2,1,27,1,133801.49,1,1,1,143315.57,0
623,1,1,40,4,0.0,3,1,0,31669.18,0
733,2,1,28,5,0.0,2,0,0,12761.16,0
625,0,0,42,6,100047.33,1,1,0,93429.95,0
759,2,1,31,1,109848.6,1,1,1,42012.55,0
604,2,1,32,7,127849.38,1,1,0,15798.7,0
512,1,1,46,3,0.0,2,1,1,56408.14,0
520,2,1,29,8,95947.76,1,1,0,4696.44,0
805,1,0,26,2,0.0,2,1,1,25042.1,0
656,2,0,38,10,0.0,1,1,1,136521.82,0
785,1,0,41,7,0.0,2,1,1,199108.88,0
553,2,0,31,6,0.0,2,0,0,124596.63,0
569,2,1,44,4,0.0,2,0,0,134394.78,0
670,2,0,38,10,89416.99,1,0,0,144275.39,0
586,1,0,42,6,0.0,2,1,1,123410.23,0
617,1,1,45,1,0.0,1,1,0,143298.06,0
624,1,1,35,7,119656.45,2,1,1,4595.05,0
654,2,0,29,4,132954.64,1,1,1,146715.07,0
681,0,1,44,3,105206.7,2,1,1,163558.36,0
578,1,0,28,4,0.0,2,0,0,6947.09,0
621,1,1,37,9,83061.26,2,1,0,9170.54,0
632,2,0,40,5,147650.68,1,1,1,199674.83,0
821,2,0,28,2,0.0,2,1,0,46072.52,0
754,2,1,38,2,0.0,2,0,0,3524.69,0
568,1,1,27,1,116320.68,1,0,1,45563.94,0
584,2,0,33,3,0.0,2,0,1,59103.13,0
549,2,1,29,8,0.0,2,1,1,189558.44,0
729,2,1,38,7,0.0,2,0,0,45779.9,0
675,0,0,42,2,92616.64,2,1,0,8567.18,0
782,1,1,41,4,0.0,1,1,0,132943.88,0
738,1,1,37,8,100565.94,1,1,1,128799.86,0
660,2,0,19,5,127649.64,1,1,1,40368.65,0
525,2,0,35,7,165358.77,1,0,1,94738.54,0
629,1,0,29,6,0.0,2,1,1,88842.8,0
616,0,1,36,10,78249.53,1,1,0,136934.91,0
691,2,1,29,9,0.0,2,0,0,199635.93,0
687,0,1,41,2,154007.21,1,1,0,158408.23,0
677,1,1,43,3,133214.88,2,1,1,95936.84,0
663,2,1,27,9,0.0,2,1,0,150850.29,0
496,2,0,30,0,90963.49,1,0,1,27802.0,0
472,2,1,26,5,0.0,2,1,0,108411.66,0
703,2,1,40,7,0.0,2,0,1,122518.5,0
850,2,1,38,2,0.0,2,1,0,9015.07,0
559,2,0,33,9,111060.05,2,1,0,110371.84,0
672,2,1,34,8,0.0,2,1,1,16245.25,0
648,0,0,33,7,135310.41,2,0,1,171668.2,0
497,2,0,32,8,0.0,2,1,0,67364.42,0
619,2,0,29,5,0.0,2,1,0,194310.1,0
639,1,0,34,5,139393.19,2,0,0,33950.08,0
540,1,0,28,8,0.0,2,0,0,197588.32,0
766,2,1,26,3,104258.8,1,1,1,428.23,0
749,2,1,26,6,0.0,2,0,1,34948.77,0
655,0,0,32,9,113447.01,1,1,0,82084.3,0
630,2,0,33,9,0.0,2,1,0,64804.59,0
778,0,1,33,4,111063.73,2,1,0,83556.65,0
529,1,1,39,2,82766.43,1,1,1,122925.44,0
620,1,0,29,9,0.0,2,1,0,13133.88,0
735,2,1,25,3,91718.8,1,0,0,28411.23,0
505,0,1,37,6,159863.9,2,0,1,125307.87,0
471,0,0,23,6,104592.55,2,1,0,131736.23,0
722,1,1,50,4,132088.59,1,1,1,128262.14,0
577,1,1,39,4,0.0,2,1,0,91366.42,0
744,1,0,44,5,120654.68,1,1,0,82290.81,0
573,2,1,30,6,0.0,2,1,0,66190.21,0
653,2,1,32,4,83772.95,1,0,1,23920.65,0
660,2,1,31,6,172325.67,1,0,1,45438.38,0
787,2,0,46,7,117685.31,2,1,1,93360.35,0
617,2,0,41,7,0.0,2,0,1,14496.67,0
567,2,0,39,5,0.0,2,0,0,168521.72,0
684,2,0,35,6,135871.5,1,1,1,87219.41,0
585,2,0,36,7,0.0,2,1,0,94283.09,0
516,2,1,42,8,56228.25,1,1,0,46857.52,0
628,0,0,40,5,181768.32,2,1,1,129107.97,0
682,1,1,48,9,101198.01,1,1,1,49732.9,0
746,2,0,25,9,0.0,2,0,1,88728.47,0
644,2,1,39,9,0.0,1,1,0,3740.93,0
778,2,0,34,5,139064.06,2,0,0,67949.32,0
617,2,1,35,2,104508.1,1,1,1,147636.46,0
537,2,0,47,10,0.0,2,0,1,25482.62,0
554,2,1,39,10,0.0,2,1,1,18391.93,0
806,2,0,31,9,0.0,2,0,1,140168.36,0
611,0,0,37,1,117524.72,2,0,1,161064.29,0
665,2,1,37,5,160389.82,1,0,1,183542.08,0
648,2,1,37,7,0.0,2,1,0,194238.92,0
692,2,0,27,1,125547.53,1,0,0,7900.46,0
507,1,0,46,6,92783.68,1,1,1,51424.29,0
681,2,0,34,3,0.0,2,0,0,55816.2,0
687,2,1,26,6,0.0,2,1,1,32909.13,0
641,1,0,40,5,102145.13,1,1,1,100637.07,0
507,2,1,33,1,113452.66,1,0,0,142911.99,0
688,1,1,46,8,155681.72,1,1,0,26287.21,0
701,2,0,41,10,0.0,2,1,1,146257.77,0
488,2,0,43,10,112751.13,1,1,1,28332.0,0
539,2,1,29,4,0.0,2,1,1,100919.19,0
538,1,0,40,8,0.0,2,1,1,25554.4,0
585,1,1,44,4,0.0,2,0,1,101728.46,0
581,2,0,31,3,0.0,2,0,0,89040.61,0
682,0,1,35,2,117438.92,2,1,1,16910.98,0
653,2,0,38,8,119315.75,1,1,0,150468.35,0
712,2,1,30,1,89571.59,1,1,1,177613.19,0
620,0,1,34,8,102251.57,1,1,0,120672.09,0
709,2,0,42,9,118546.71,1,0,1,77142.85,0
635,1,0,38,0,103257.14,1,0,0,158344.63,0
749,1,1,43,1,124209.02,1,1,1,167179.48,0
629,1,0,32,3,0.0,2,1,1,15404.64,0
836,1,1,41,7,150302.84,1,1,1,156036.19,0
542,1,0,34,8,108653.93,1,0,1,144725.14,0
645,2,1,45,8,85325.93,1,0,0,22558.74,0
844,2,1,29,8,0.0,2,0,0,147342.03,0
645,2,0,40,6,131411.24,1,1,1,194656.11,0
752,1,1,36,3,0.0,2,1,1,48505.1,0
760,1,1,41,6,0.0,2,0,0,101491.23,0
714,0,1,45,9,106431.97,2,1,1,164117.69,0
717,2,0,50,9,90305.76,1,1,1,124626.57,0
645,0,0,28,7,117466.03,2,1,1,34490.06,0
681,2,0,32,3,148884.47,2,1,1,90967.37,0
679,0,1,37,8,77373.87,2,0,1,174873.09,0
528,1,0,23,7,104744.89,1,1,0,170262.97,0
710,2,1,31,3,0.0,2,1,1,112289.06,0
733,0,0,39,5,91538.51,1,1,1,93783.0,0
724,2,1,32,6,0.0,2,1,1,150026.79,0
726,2,1,34,0,185734.75,1,1,1,102036.82,0
520,2,0,30,3,143396.54,2,1,1,898.51,0
556,2,0,40,5,125909.85,1,1,1,95124.4,0
579,2,1,45,2,0.0,2,0,0,11514.39,0
674,2,0,36,2,154525.7,1,0,1,27468.72,0
570,2,1,29,0,0.0,1,1,0,37092.43,0
631,2,0,51,8,100654.8,1,1,0,171587.9,0
623,1,0,44,1,83325.77,1,0,1,80828.78,0
665,2,0,35,8,110934.54,1,1,0,169287.99,0
523,1,1,36,8,113680.54,1,0,0,13197.44,0
706,0,0,31,1,117020.08,2,1,0,54439.53,0
619,2,1,49,9,145359.99,1,1,0,38186.85,0
526,2,1,36,0,0.0,2,1,0,97767.63,0
604,0,1,42,10,166031.45,1,1,0,98293.14,0
636,0,0,36,6,96643.32,1,0,0,182059.28,0
669,1,1,33,8,0.0,2,0,1,128538.05,0
631,2,0,29,2,0.0,2,1,1,18581.84,0
753,2,0,48,4,0.0,2,0,1,146821.42,0
588,2,0,40,5,0.0,2,0,0,100727.68,0
729,0,0,26,4,97268.1,2,1,0,39356.38,0
486,1,0,27,7,0.0,2,1,0,28823.04,0
562,2,0,38,5,0.0,1,1,0,115700.2,0
763,1,1,32,8,0.0,2,1,0,16725.53,0
709,2,0,39,8,0.0,2,1,0,56214.09,0
554,1,1,45,4,0.0,2,1,1,193412.05,0
699,2,0,37,10,0.0,2,0,0,83263.04,0
599,2,0,30,9,105443.68,1,1,1,121124.53,0
499,2,0,35,10,0.0,2,1,0,10722.54,0
526,1,0,38,2,0.0,2,0,0,58010.98,0
537,1,1,38,1,96939.06,1,1,1,102606.92,0
696,1,0,47,1,106758.6,1,1,1,80591.18,0
679,2,1,33,9,112528.65,2,1,0,177362.45,0
850,2,0,32,4,0.0,1,1,1,180622.02,0
495,1,1,42,7,0.0,2,0,0,130404.53,0
537,1,1,38,6,141786.78,1,0,1,147797.54,0
850,2,0,41,3,136416.82,1,0,1,57844.26,0
513,2,0,30,5,0.0,2,1,0,162523.66,0
618,0,1,40,1,133245.52,2,1,1,54495.82,0
802,0,1,41,4,90757.64,2,0,1,169183.66,0
547,2,0,43,1,92350.36,1,0,1,80262.91,0
592,0,1,34,6,102143.93,2,1,1,102628.98,0
546,2,0,29,5,0.0,1,1,1,94823.95,0
721,0,0,37,4,98459.6,1,0,0,90821.66,0
624,1,0,35,2,0.0,2,1,0,87310.59,0
509,0,1,29,0,107712.57,2,1,1,92898.17,0
653,1,0,35,9,0.0,2,1,1,45956.05,0
709,1,1,37,8,0.0,3,1,0,71738.56,0
559,2,0,32,9,145303.52,1,1,0,103560.98,0
684,0,0,37,4,138476.41,2,1,1,52367.29,0
709,2,0,26,6,156551.63,1,0,1,4410.77,0
609,1,0,37,5,129312.79,1,1,1,26793.82,0
618,0,1,29,10,100315.1,2,1,1,32526.64,0
850,2,1,35,6,81684.97,1,1,0,824.0,0
594,0,0,40,0,152092.44,2,1,1,83508.93,0
608,1,1,38,9,102406.76,1,0,1,57600.66,0
710,2,0,21,4,109130.96,2,1,1,56191.99,0
695,2,0,29,5,0.0,2,1,1,6770.44,0
530,0,0,33,9,75242.28,1,0,1,101694.67,0
509,1,0,29,1,0.0,2,1,0,69113.14,0
758,0,0,33,0,129142.54,2,1,1,26606.28,0
665,2,0,51,2,0.0,1,0,0,53353.36,0
631,0,1,22,6,139129.92,1,1,1,63747.51,0
576,1,0,33,3,0.0,2,0,1,190112.05,0
544,1,0,22,3,66483.32,1,0,1,110317.39,0
481,2,1,34,5,0.0,2,1,1,125253.46,0
512,1,0,31,6,0.0,2,1,0,168462.26,0
721,1,0,38,7,0.0,1,0,1,53534.8,0
453,2,1,37,4,131834.76,2,1,0,8949.2,0
562,2,0,48,3,92347.96,1,1,1,163116.75,0
682,2,0,40,4,0.0,2,1,1,140745.91,0
748,2,0,40,3,95297.11,1,0,0,171515.84,0
729,2,1,32,9,0.0,2,0,0,150803.44,0
663,2,0,39,4,0.0,1,1,0,76884.05,0
713,2,0,46,5,0.0,1,1,1,55701.62,0
562,0,0,31,2,112708.2,1,0,1,186370.3,0
632,2,0,43,2,100013.51,1,1,0,24275.32,0
658,1,0,21,7,0.0,2,0,1,154279.87,0
597,2,0,19,2,0.0,2,1,1,91036.74,0
512,2,1,33,6,121685.31,2,1,1,83681.97,0
704,2,0,39,2,111525.02,1,1,0,199484.96,0
474,2,0,26,6,0.0,2,0,0,152491.22,0
604,0,0,36,10,113546.3,1,1,1,134875.37,0
683,2,0,41,6,95696.52,2,1,1,184366.14,0
537,2,0,28,0,88963.31,2,1,1,189839.93,0
794,1,0,31,0,144880.34,2,0,1,175643.44,0
495,2,1,38,2,63093.01,1,1,1,47089.72,0
552,0,0,38,10,132271.12,2,1,1,46562.02,0
602,2,1,29,3,88814.4,2,1,1,62487.97,0
607,0,0,40,5,90594.55,1,0,1,181598.25,0
727,2,1,31,2,52192.08,2,0,1,160383.47,0
482,2,0,38,4,124976.19,1,1,0,35848.12,0
686,2,1,34,1,0.0,2,1,0,87278.48,0
588,0,0,35,3,104356.38,1,1,0,94498.82,0
605,1,1,48,10,150315.92,1,0,1,133486.36,0
583,2,0,39,1,129299.28,2,1,0,73107.6,0
738,0,0,37,7,140950.92,2,1,0,195333.98,0
744,1,0,30,1,128065.12,1,1,0,121525.48,0
781,2,0,23,2,107433.48,1,1,0,173843.21,0
699,2,0,34,2,117468.67,1,1,0,185227.42,0
639,2,1,27,2,0.0,2,0,0,125244.18,0
583,2,1,27,4,0.0,3,1,0,163113.41,0
587,2,0,42,1,0.0,1,0,0,123006.91,0
694,2,0,40,9,0.0,2,1,0,40463.03,0
511,2,1,30,5,0.0,2,1,0,143994.86,0
788,2,0,32,4,112079.58,1,0,0,89368.59,0
691,2,1,33,6,0.0,2,1,1,100408.31,0
481,2,1,39,6,0.0,1,1,1,24677.54,0
752,2,0,33,4,0.0,2,1,1,39570.78,0
658,2,1,38,6,102895.1,1,0,0,155665.76,0
679,1,0,42,2,0.0,1,1,1,168294.27,0
754,0,0,27,7,117578.35,2,0,1,87908.01,0
633,1,1,39,2,0.0,2,0,0,191207.03,0
674,2,1,31,1,0.0,1,1,0,128954.05,0
600,0,0,28,2,116623.31,1,0,1,59905.29,0
645,1,0,49,8,0.0,2,1,0,162012.6,0
698,2,0,36,6,0.0,2,0,1,19231.98,0
738,2,1,39,1,94435.45,2,0,1,189430.86,0
706,0,1,39,8,112889.91,1,0,1,6723.66,0
578,0,1,36,8,129745.1,1,1,1,143683.75,0
699,2,0,32,3,0.0,2,1,1,170770.44,0
826,2,1,30,5,0.0,2,0,1,157397.57,0
556,2,1,47,2,139914.27,1,1,1,50390.98,0
765,2,0,34,9,91835.16,1,0,0,138280.17,0
544,1,0,37,2,0.0,2,0,0,135067.02,0
740,1,1,31,8,0.0,2,0,0,86657.48,0
850,1,0,38,7,115378.94,1,0,1,162087.82,0
766,0,0,30,4,127786.28,2,1,1,28879.3,0
612,2,1,33,0,64900.32,2,1,0,102426.12,0
696,0,0,43,4,114091.38,1,0,1,159888.1,0
716,2,1,40,3,0.0,2,0,1,167636.15,0
590,2,0,32,9,0.0,2,1,0,138889.15,0
656,2,1,45,7,145933.27,1,1,1,199392.14,0
473,0,1,35,7,131504.73,1,1,0,189560.43,0
721,2,0,41,7,0.0,2,0,1,61018.85,0
516,1,1,31,7,0.0,1,1,0,47018.75,0
850,2,0,33,0,124781.67,1,0,1,33700.52,0
798,0,1,38,4,129055.13,1,1,0,157147.59,0
540,2,1,40,3,165298.12,1,0,1,199862.75,0
719,1,1,33,7,0.0,2,1,0,20016.59,0
796,1,0,32,5,102773.15,2,0,1,117832.88,0
850,0,1,40,7,104449.8,1,1,1,747.88,0
599,1,0,35,6,137102.65,1,0,0,76870.81,0
724,2,1,30,9,142475.87,1,1,1,107848.24,0
508,2,1,43,9,0.0,1,1,0,103726.71,0
773,1,0,37,2,103195.2,2,1,0,178268.36,0
526,2,0,28,1,112070.44,1,0,1,126281.83,0
542,2,1,29,7,0.0,2,0,1,196651.72,0
470,2,0,35,1,96473.59,1,0,0,5962.3,0
805,1,0,37,5,0.0,2,1,0,21928.81,0
672,2,0,37,5,153195.59,1,1,1,162763.01,0
773,2,0,45,8,96877.21,1,1,1,113950.51,0
614,2,0,44,6,0.0,2,0,1,104930.46,0
704,2,1,40,6,95452.89,1,0,1,179964.55,0
586,1,0,41,3,63873.56,1,1,0,83753.64,0
677,2,1,24,0,148298.59,2,0,0,182913.95,0
558,1,1,31,7,0.0,2,1,0,166720.28,0
634,0,1,37,7,143258.85,2,1,0,192721.98,0
655,0,0,37,9,121342.24,1,1,1,180241.44,0
619,0,1,28,6,99152.73,2,1,0,48475.12,0
662,2,1,41,4,0.0,2,1,0,126551.48,0
705,1,0,33,7,68423.89,1,1,1,64872.55,0
630,0,1,25,7,79656.81,1,1,0,93524.22,0
850,2,0,35,2,0.0,2,1,1,56991.66,0
573,2,1,32,9,125321.84,2,1,1,130234.63,0
680,2,0,27,3,0.0,1,1,0,32454.26,0
758,2,1,32,2,84378.9,1,1,1,75396.43,0
597,2,0,45,7,0.0,2,0,0,167756.45,0
580,0,0,35,10,136281.41,2,1,1,24799.47,0
640,2,1,20,4,0.0,2,0,1,78310.82,0
644,1,0,28,0,0.0,2,1,0,119419.37,0
753,2,1,31,6,106596.29,1,0,0,91305.77,0
701,2,1,41,2,0.0,1,1,0,47856.78,0
708,1,0,19,7,112615.86,1,1,1,4491.77,0
521,1,1,22,10,0.0,1,1,1,101311.95,0
636,2,1,24,9,0.0,2,0,1,38830.72,0
529,2,1,31,5,0.0,2,1,0,26817.23,0
757,2,0,28,3,75381.15,1,1,1,199727.72,0
767,1,1,24,5,0.0,2,1,1,67445.85,0
525,1,0,33,5,0.0,2,1,0,161002.29,0
759,1,0,38,1,0.0,2,1,0,20778.39,0
738,2,1,26,3,0.0,2,1,0,67484.16,0
548,1,0,37,4,0.0,1,1,0,121763.68,0
850,0,0,38,7,101985.81,2,0,0,43801.27,0
